codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201003174937507,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,SBMK,2010-03-17,01:34:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/17 01:34,2010/03/17 01:34
201010221629833,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,SBMK,2010-10-22,13:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/22 13:50,2010/10/22 13:50
201010146380730,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2010-10-14,20:36:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/14 20:36,2010/10/14 20:36
201006279676118,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2010-06-27,12:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/27 12:30,2010/06/27 12:30
201001108837298,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.8647,-44.6054,PARÁ DE MINAS,MG,BRASIL,****,2010-01-10,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/10 20:00,2010/01/10 20:00
201001158037322,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.9337,-46.3314,SANTOS,SP,BRASIL,****,2010-01-15,17:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/15 17:45,2010/01/15 17:45
201001269768025,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.6989,-46.5617,SÃO BERNARDO DO CAMPO,SP,BRASIL,****,2010-01-26,13:50:00,NULL,FINALIZADA,A-030/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/01/26 13:50,2010/01/26 13:50
201002072896710,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2010-02-07,22:59:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/07 22:59,2010/02/07 22:59
201008056750720,INCIDENTE GRAVE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2010-08-05,12:01:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/05 12:01,2010/08/05 12:01
201010283848865,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2010-10-28,16:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/28 16:10,2010/10/28 16:10
201005042290921,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1841,-45.8842,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2010-05-04,13:19:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/04 13:19,2010/05/04 13:19
200807152369287,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-23.2289,-45.8711,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2008-07-15,14:30:00,NULL,FINALIZADA,A-048/CENIPA/2010,SIM,2010-07-01,2,1,NÃO,2019-01-30,2008/07/15 14:30,2008/07/15 14:30
201004121883830,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.1841,-45.8842,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2010-04-12,17:17:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/12 17:17,2010/04/12 17:17
201008204940192,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1841,-45.8842,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2010-08-20,13:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/20 13:18,2010/08/20 13:18
201007301655123,INCIDENTE,OUTROS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2010-07-30,12:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/30 12:30,2010/07/30 12:30
201009277281716,INCIDENTE,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2010-09-27,19:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/27 19:50,2010/09/27 19:50
201004153591747,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-04-15,20:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/15 20:20,2010/04/15 20:20
201005202967359,INCIDENTE,OUTROS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-05-20,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/20 03:00,2010/05/20 03:00
201008262862713,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-08-26,11:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/26 11:05,2010/08/26 11:05
201011042528370,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5075,-46.6344,SÃO PAULO,SP,BRASIL,SBMT,2010-11-04,10:55:00,NULL,FINALIZADA,A-085/CENIPA/2012,SIM,2012-08-07,6,1,NÃO,2019-01-30,2010/11/04 10:55,2010/11/04 10:55
201003189581442,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-03-18,12:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/18 12:10,2010/03/18 12:10
201002185423814,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-02-18,10:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/18 10:10,2010/02/18 10:10
201011084313157,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-11-08,14:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/08 14:30,2010/11/08 14:30
201001151938850,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-01-15,15:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/15 15:00,2010/01/15 15:00
201003044402875,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-03-04,23:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/04 23:50,2010/03/04 23:50
201001107376615,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.5069,-46.6342,SÃO PAULO,SP,BRASIL,SBMT,2010-01-10,15:50:00,NULL,FINALIZADA,A-121/CENIPA/2012 ,SIM,2012-11-19,8,1,NÃO,2019-01-30,2010/01/10 15:50,2010/01/10 15:50
201010308755632,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-10-30,13:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/30 13:05,2010/10/30 13:05
201002174449839,ACIDENTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-20.5069,-46.6342,SÃO PAULO,SP,BRASIL,SBMT,2010-02-17,20:07:00,NULL,FINALIZADA,A-032/CENIPA/2012,SIM,2012-03-22,11,1,SIM,2019-01-30,2010/02/17 20:07,2010/02/17 20:07
201010282413207,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.5075,-46.6344,SÃO PAULO,SP,BRASIL,SBMT,2010-10-28,18:35:00,NULL,FINALIZADA,IG-624/CENIPA/2014,SIM,2015-03-06,0,1,SIM,2019-01-30,2010/10/28 18:35,2010/10/28 18:35
201006179769133,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-06-17,22:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/17 22:30,2010/06/17 22:30
201012142345327,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.5297,-46.6319,SÃO PAULO,SP,BRASIL,****,2010-12-14,20:15:00,NULL,FINALIZADA,A-042/CENIPA/2011,SIM,2011-07-21,11,1,NÃO,2019-01-30,2010/12/14 20:15,2010/12/14 20:15
201004146471160,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-04-14,01:42:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/14 01:42,2010/04/14 01:42
201012267332631,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-12-26,22:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/26 22:10,2010/12/26 22:10
201005125926381,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-05-12,19:52:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/12 19:52,2010/05/12 19:52
201005047866780,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-05-04,18:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/04 18:00,2010/05/04 18:00
201011162439703,INCIDENTE,F.O.D.,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-11-16,13:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/16 13:20,2010/11/16 13:20
201009041969506,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2010-09-04,13:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/04 13:00,2010/09/04 13:00
201006151077513,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-06-15,00:38:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/15 00:38,2010/06/15 00:38
201009137037093,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.6261,-46.6564,SÃO PAULO,SP,BRASIL,SBSP,2010-09-13,19:30:00,NULL,FINALIZADA,IG-549/CENIPA/2014,SIM,2016-06-03,0,1,NÃO,2019-01-30,2010/09/13 19:30,2010/09/13 19:30
201006201674472,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2010-06-20,17:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/20 17:40,2010/06/20 17:40
201009045970156,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-21.9639,-48.3281,SÃO PAULO,SP,BRASIL,****,2010-09-04,18:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/04 18:30,2010/09/04 18:30
201008193425877,INCIDENTE,OUTROS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2010-08-19,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/19 17:00,2010/08/19 17:00
201007294189298,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.5075,-46.6344,SÃO PAULO,SP,BRASIL,SBMT,2010-07-29,20:06:00,NULL,FINALIZADA,IG-510/CENIPA/2015,SIM,2015-06-03,0,1,NÃO,2019-01-30,2010/07/29 20:06,2010/07/29 20:06
201010016644733,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.6269,-46.6564,SÃO PAULO,SP,BRASIL,SBSP,2010-10-01,14:45:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/01 14:45,2010/10/01 14:45
201012014754792,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2010-12-01,17:56:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/01 17:56,2010/12/01 17:56
201006081517488,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.5069,-46.6342,SÃO PAULO,SP,BRASIL,SBMT,2010-06-08,19:30:00,NULL,FINALIZADA,IG-020/CENIPA/2011,SIM,2011-06-30,2,1,SIM,2019-01-30,2010/06/08 19:30,2010/06/08 19:30
201002107755189,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.5758,-46.7022,SÃO PAULO,SP,BRASIL,****,2010-02-10,09:03:00,NULL,FINALIZADA,A-009/CENIPA/2014,SIM,2016-04-22,3,1,NÃO,2019-01-30,2010/02/10 09:03,2010/02/10 09:03
201002145011922,ACIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-22.6127,-46.7018,SERRA NEGRA,SP,BRASIL,****,2010-02-14,17:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/14 17:30,2010/02/14 17:30
201002087222245,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.7874,-46.5664,POÇOS DE CALDAS,MG,BRASIL,SBPC,2010-02-08,13:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/02/08 13:55,2010/02/08 13:55
201005053524893,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.8378,-46.5661,POÇOS DE CALDAS,MG,BRASIL,SBPC,2010-05-05,21:05:00,NULL,FINALIZADA,IG-546/CENIPA/2017,SIM,2018-05-10,0,1,NÃO,2019-01-30,2010/05/05 21:05,2010/05/05 21:05
201010274408082,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4993,-47.4579,SOROCABA,SP,BRASIL,****,2010-10-27,17:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/27 17:30,2010/10/27 17:30
201001203179169,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.4993,-47.4579,SOROCABA,SP,BRASIL,****,2010-01-20,13:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/20 13:10,2010/01/20 13:10
201009217553362,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-22.2303,-45.9371,POUSO ALEGRE,MG,BRASIL,****,2010-09-21,18:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/21 18:20,2010/09/21 18:20
201002268401228,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.5841,-42.6439,TIMÓTEO,MG,BRASIL,****,2010-02-26,14:10:00,NULL,FINALIZADA,IG-053/CENIPA/2013,SIM,2013-11-12,3,1,NÃO,2019-01-30,2010/02/26 14:10,2010/02/26 14:10
200801112101167,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.5211,-45.9417,TRÊS CORAÇÕES,MG,BRASIL,SNVI,2008-01-11,11:30:00,NULL,FINALIZADA,A-006/CENIPA/2010,SIM,2010-03-19,15,1,NÃO,2019-01-30,2008/01/11 11:30,2008/01/11 11:30
201005087771037,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.7459,-47.7437,UBERABA,MG,BRASIL,****,2010-05-08,13:14:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/08 13:14,2010/05/08 13:14
201009186480091,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.7459,-47.7437,UBERABA,MG,BRASIL,SBUR,2010-09-18,14:57:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/18 14:57,2010/09/18 14:57
201010071078892,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-18.9190,-48.2780,UBERLÂNDIA,MG,BRASIL,SBUL,2010-10-07,10:27:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/07 10:27,2010/10/07 10:27
201003203518994,INCIDENTE,FALHA DO MOTOR NO SOLO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-18.9190,-48.2780,UBERLÂNDIA,MG,BRASIL,SBUL,2010-03-20,12:14:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/20 12:14,2010/03/20 12:14
201007058619048,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-18.9190,-48.2780,UBERLÂNDIA,MG,BRASIL,SBUL,2010-07-05,10:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/05 10:35,2010/07/05 10:35
201012029219327,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-18.9190,-48.2780,UBERLÂNDIA,MG,BRASIL,SBUL,2010-12-02,22:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/02 22:50,2010/12/02 22:50
201001207785633,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-18.9190,-48.2780,UBERLÂNDIA,MG,BRASIL,****,2010-01-20,18:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/20 18:58,2010/01/20 18:58
